state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,comments,mergedBy,mergeCommit,org,repo,kind
OPEN,MDU6SXNzdWU2MDk4NjQzNzY=,Compare to pandas accordian,https://github.com/executablebooks/sphinx-togglebutton/issues/11,2020-04-30T11:44:37Z,2020-05-08T19:18:54Z,,{'edges': []},11,MEMBER,chrisjsewell,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T04:01:38Z', 'updatedAt': '2020-05-01T04:01:38Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-622236903', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T04:36:15Z', 'updatedAt': '2020-05-01T04:36:54Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-622244042', 'author': {'login': 'chrisjsewell'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T15:14:09Z', 'updatedAt': '2020-05-01T15:14:09Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-622428191', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T15:27:57Z', 'updatedAt': '2020-05-01T15:27:57Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-622433916', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T15:43:14Z', 'updatedAt': '2020-05-01T15:43:44Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-622440238', 'author': {'login': 'chrisjsewell'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T15:50:43Z', 'updatedAt': '2020-05-01T15:50:43Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-622443289', 'author': {'login': 'chrisjsewell'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T15:57:39Z', 'updatedAt': '2020-05-01T15:57:39Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-622446167', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T22:51:51Z', 'updatedAt': '2020-05-07T22:51:51Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-625536478', 'author': {'login': 'chrisjsewell'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T22:53:16Z', 'updatedAt': '2020-05-07T22:53:16Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-625536945', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T23:14:36Z', 'updatedAt': '2020-05-07T23:14:36Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-625543249', 'author': {'login': 'chrisjsewell'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-08T07:42:55Z', 'updatedAt': '2020-05-08T07:42:55Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-625686000', 'author': {'login': 'jorisvandenbossche'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-08T09:33:48Z', 'updatedAt': '2020-05-08T09:33:48Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-625730694', 'author': {'login': 'jorisvandenbossche'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-08T09:47:15Z', 'updatedAt': '2020-05-08T09:47:15Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-625735662', 'author': {'login': 'jorisvandenbossche'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-08T15:37:19Z', 'updatedAt': '2020-05-08T15:37:19Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-625875070', 'author': {'login': 'chrisjsewell'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-08T16:19:18Z', 'updatedAt': '2020-05-08T16:19:18Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-625894303', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-08T18:40:54Z', 'updatedAt': '2020-05-08T18:40:54Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-625958940', 'author': {'login': 'chrisjsewell'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-08T19:18:54Z', 'updatedAt': '2020-05-08T19:18:54Z', 'url': 'https://github.com/executablebooks/sphinx-togglebutton/issues/11#issuecomment-625975239', 'author': {'login': 'jorisvandenbossche'}}}]}",,,executablebooks,sphinx-togglebutton,issue
OPEN,MDU6SXNzdWU2MDk0NjY1NDE=,add tableofcontents directive under index,https://github.com/executablebooks/quantecon-mini-example/issues/22,2020-04-30T00:36:02Z,2020-04-30T00:36:21Z,,{'edges': [{'node': {'name': 'on-hold'}}]},22,MEMBER,najuzilu,{'edges': []},,,executablebooks,quantecon-mini-example,issue
CLOSED,MDU6SXNzdWU2MDk0NTk5MDE=,"Content of ""On this page"" not shown in Safari",https://github.com/executablebooks/sphinx-book-theme/issues/80,2020-04-30T00:21:43Z,2020-05-07T21:51:26Z,2020-05-01T23:06:33Z,{'edges': []},80,NONE,spring-haru,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-30T23:42:23Z', 'updatedAt': '2020-04-30T23:42:23Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622177064', 'author': {'login': 'kyleniemeyer'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T00:22:38Z', 'updatedAt': '2020-05-01T00:22:38Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622188205', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T00:49:02Z', 'updatedAt': '2020-05-01T00:49:02Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622194879', 'author': {'login': 'AakashGfude'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T00:56:32Z', 'updatedAt': '2020-05-01T00:56:32Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622196587', 'author': {'login': 'AakashGfude'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-01T01:00:23Z', 'updatedAt': '2020-05-01T01:00:23Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622197515', 'author': {'login': 'spring-haru'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T01:04:15Z', 'updatedAt': '2020-05-01T01:04:15Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622198446', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T02:09:52Z', 'updatedAt': '2020-05-01T02:09:52Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622214117', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T02:10:50Z', 'updatedAt': '2020-05-01T02:10:50Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622214335', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T03:55:06Z', 'updatedAt': '2020-05-01T03:55:06Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622235768', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T04:02:17Z', 'updatedAt': '2020-05-01T04:02:17Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622237047', 'author': {'login': 'najuzilu'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-01T04:03:33Z', 'updatedAt': '2020-05-01T04:03:33Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622237313', 'author': {'login': 'kyleniemeyer'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T04:04:18Z', 'updatedAt': '2020-05-01T04:04:50Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622237466', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-01T04:11:33Z', 'updatedAt': '2020-05-01T04:11:33Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622238751', 'author': {'login': 'kyleniemeyer'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-01T05:12:11Z', 'updatedAt': '2020-05-01T05:12:11Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622251694', 'author': {'login': 'spring-haru'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T23:06:33Z', 'updatedAt': '2020-05-01T23:06:33Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-622604439', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-07T20:45:50Z', 'updatedAt': '2020-05-07T20:45:50Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-625488225', 'author': {'login': 'kyleniemeyer'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T21:45:21Z', 'updatedAt': '2020-05-07T21:45:21Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-625513292', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-07T21:48:27Z', 'updatedAt': '2020-05-07T21:48:27Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-625514367', 'author': {'login': 'kyleniemeyer'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-07T21:51:26Z', 'updatedAt': '2020-05-07T21:51:26Z', 'url': 'https://github.com/executablebooks/sphinx-book-theme/issues/80#issuecomment-625515525', 'author': {'login': 'choldgraf'}}}]}",,,executablebooks,sphinx-book-theme,issue
OPEN,MDU6SXNzdWU2MDk0NTkxNDA=,add tableofcontents directive under index,https://github.com/executablebooks/quantecon-example/issues/9,2020-04-30T00:20:09Z,2020-04-30T00:34:58Z,,{'edges': [{'node': {'name': 'on-hold'}}]},9,MEMBER,najuzilu,{'edges': []},,,executablebooks,quantecon-example,issue
CLOSED,MDU6SXNzdWU2MDkzNDc3MTE=,"Netlify Build Successful, but broken link",https://github.com/executablebooks/jupyter-book/issues/519,2020-04-29T20:45:25Z,2020-04-30T15:00:21Z,2020-04-30T03:04:55Z,{'edges': []},519,CONTRIBUTOR,alexnakagawa,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T22:34:58Z', 'updatedAt': '2020-04-29T22:34:58Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/519#issuecomment-621502907', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T23:09:04Z', 'updatedAt': '2020-04-29T23:09:04Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/519#issuecomment-621515586', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-29T23:09:42Z', 'updatedAt': '2020-04-29T23:09:42Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/519#issuecomment-621515813', 'author': {'login': 'alexnakagawa'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T23:18:38Z', 'updatedAt': '2020-04-29T23:18:38Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/519#issuecomment-621518971', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-29T23:37:44Z', 'updatedAt': '2020-04-29T23:37:44Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/519#issuecomment-621525015', 'author': {'login': 'alexnakagawa'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T23:39:36Z', 'updatedAt': '2020-04-29T23:39:36Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/519#issuecomment-621525594', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T23:40:34Z', 'updatedAt': '2020-04-29T23:40:34Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/519#issuecomment-621525902', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-29T23:41:58Z', 'updatedAt': '2020-04-29T23:41:58Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/519#issuecomment-621526283', 'author': {'login': 'alexnakagawa'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T23:42:29Z', 'updatedAt': '2020-04-29T23:42:29Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/519#issuecomment-621526426', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-30T02:49:30Z', 'updatedAt': '2020-04-30T02:49:30Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/519#issuecomment-621581099', 'author': {'login': 'alexnakagawa'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-30T03:04:55Z', 'updatedAt': '2020-04-30T03:04:55Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/519#issuecomment-621585028', 'author': {'login': 'alexnakagawa'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T15:00:21Z', 'updatedAt': '2020-04-30T15:00:21Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/519#issuecomment-621909522', 'author': {'login': 'choldgraf'}}}]}",,,executablebooks,jupyter-book,issue
OPEN,MDU6SXNzdWU2MDkyOTMzMzk=,A MyST markdown pandoc extension?,https://github.com/executablebooks/rst2myst/issues/2,2020-04-29T19:13:22Z,2020-04-29T23:49:10Z,,{'edges': []},2,MEMBER,choldgraf,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T23:49:09Z', 'updatedAt': '2020-04-29T23:49:09Z', 'url': 'https://github.com/executablebooks/rst2myst/issues/2#issuecomment-621528391', 'author': {'login': 'jstac'}}}]}",,,executablebooks,rst2myst,issue
CLOSED,MDU6SXNzdWU2MDkyODgyODU=,Support JOSS with a letter for their Sloan grant,https://github.com/executablebooks/meta/issues/59,2020-04-29T19:05:01Z,2020-05-01T03:42:19Z,2020-05-01T03:42:18Z,{'edges': []},59,MEMBER,choldgraf,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T20:45:34Z', 'updatedAt': '2020-04-29T20:45:34Z', 'url': 'https://github.com/executablebooks/meta/issues/59#issuecomment-621454068', 'author': {'login': 'gregcaporaso'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T23:30:59Z', 'updatedAt': '2020-04-29T23:30:59Z', 'url': 'https://github.com/executablebooks/meta/issues/59#issuecomment-621523018', 'author': {'login': 'jstac'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-30T01:55:05Z', 'updatedAt': '2020-04-30T01:55:05Z', 'url': 'https://github.com/executablebooks/meta/issues/59#issuecomment-621565716', 'author': {'login': 'thomassargent30'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T02:30:39Z', 'updatedAt': '2020-04-30T02:30:39Z', 'url': 'https://github.com/executablebooks/meta/issues/59#issuecomment-621576200', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-30T02:34:16Z', 'updatedAt': '2020-04-30T02:34:16Z', 'url': 'https://github.com/executablebooks/meta/issues/59#issuecomment-621577219', 'author': {'login': 'thomassargent30'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-30T16:03:47Z', 'updatedAt': '2020-04-30T16:03:47Z', 'url': 'https://github.com/executablebooks/meta/issues/59#issuecomment-621947688', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-01T03:42:18Z', 'updatedAt': '2020-05-01T03:42:18Z', 'url': 'https://github.com/executablebooks/meta/issues/59#issuecomment-622233545', 'author': {'login': 'choldgraf'}}}]}",,,executablebooks,meta,issue
CLOSED,MDU6SXNzdWU2MDkyNTMxNDI=,Markdown to html in div elements,https://github.com/executablebooks/jupyter-book/issues/518,2020-04-29T18:07:02Z,2020-04-30T18:40:59Z,2020-04-30T18:40:59Z,{'edges': []},518,NONE,eschlaf2,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T19:08:28Z', 'updatedAt': '2020-04-29T19:08:28Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/518#issuecomment-621405738', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-29T19:16:37Z', 'updatedAt': '2020-04-29T19:16:37Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/518#issuecomment-621409844', 'author': {'login': 'eschlaf2'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T23:23:33Z', 'updatedAt': '2020-04-29T23:23:33Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/518#issuecomment-621520725', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-30T18:40:59Z', 'updatedAt': '2020-04-30T18:40:59Z', 'url': 'https://github.com/executablebooks/jupyter-book/issues/518#issuecomment-622030961', 'author': {'login': 'eschlaf2'}}}]}",,,executablebooks,jupyter-book,issue
CLOSED,MDU6SXNzdWU2MDg4MTg5MzU=,Top-right corner page navigation menu not active,https://github.com/executablebooks/quantecon-mini-example/issues/19,2020-04-29T06:47:32Z,2020-05-02T10:51:02Z,2020-05-02T10:51:01Z,{'edges': []},19,NONE,spring-haru,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T09:40:18Z', 'updatedAt': '2020-04-29T09:40:18Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/19#issuecomment-621095626', 'author': {'login': 'najuzilu'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-29T12:38:14Z', 'updatedAt': '2020-04-29T12:38:14Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/19#issuecomment-621176114', 'author': {'login': 'spring-haru'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T14:25:26Z', 'updatedAt': '2020-04-29T14:25:26Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/19#issuecomment-621245620', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-29T23:38:14Z', 'updatedAt': '2020-04-29T23:38:14Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/19#issuecomment-621525156', 'author': {'login': 'spring-haru'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T23:54:06Z', 'updatedAt': '2020-04-29T23:54:06Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/19#issuecomment-621529894', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-02T10:51:01Z', 'updatedAt': '2020-05-02T10:51:01Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/19#issuecomment-622934470', 'author': {'login': 'najuzilu'}}}]}",,,executablebooks,quantecon-mini-example,issue
CLOSED,MDU6SXNzdWU2MDg4MTE5NjI=,typos in README.md,https://github.com/executablebooks/quantecon-mini-example/issues/18,2020-04-29T06:31:10Z,2020-04-29T09:43:53Z,2020-04-29T09:43:53Z,{'edges': []},18,NONE,spring-haru,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T09:23:50Z', 'updatedAt': '2020-04-29T09:23:50Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/18#issuecomment-621088562', 'author': {'login': 'najuzilu'}}}]}",,,executablebooks,quantecon-mini-example,issue
CLOSED,MDU6SXNzdWU2MDg3NzUwNjk=,Site navigation sidebar style,https://github.com/executablebooks/quantecon-mini-example/issues/16,2020-04-29T04:48:27Z,2020-05-04T23:02:50Z,2020-05-04T23:02:49Z,{'edges': []},16,MEMBER,najuzilu,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T05:09:48Z', 'updatedAt': '2020-04-29T05:09:48Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/16#issuecomment-620991293', 'author': {'login': 'jstac'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T05:14:19Z', 'updatedAt': '2020-04-29T05:14:19Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/16#issuecomment-620992360', 'author': {'login': 'najuzilu'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T08:15:17Z', 'updatedAt': '2020-04-29T08:15:17Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/16#issuecomment-621056651', 'author': {'login': 'jstac'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T14:28:02Z', 'updatedAt': '2020-04-29T14:28:02Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/16#issuecomment-621247335', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T23:49:29Z', 'updatedAt': '2020-04-29T23:49:29Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/16#issuecomment-621528488', 'author': {'login': 'najuzilu'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-04T23:02:49Z', 'updatedAt': '2020-05-04T23:02:49Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/16#issuecomment-623752744', 'author': {'login': 'najuzilu'}}}]}",,,executablebooks,quantecon-mini-example,issue
CLOSED,MDU6SXNzdWU2MDg3NDkwODc=,missing code-cell outputs,https://github.com/executablebooks/quantecon-mini-example/issues/14,2020-04-29T03:19:06Z,2020-04-29T03:42:31Z,2020-04-29T03:42:31Z,{'edges': []},14,MEMBER,najuzilu,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T03:24:25Z', 'updatedAt': '2020-04-29T03:24:25Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/14#issuecomment-620969853', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T03:25:43Z', 'updatedAt': '2020-04-29T03:25:43Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/14#issuecomment-620970146', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T03:26:50Z', 'updatedAt': '2020-04-29T03:26:50Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/14#issuecomment-620970378', 'author': {'login': 'najuzilu'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T03:27:15Z', 'updatedAt': '2020-04-29T03:27:15Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/14#issuecomment-620970470', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T03:27:29Z', 'updatedAt': '2020-04-29T03:27:29Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/14#issuecomment-620970517', 'author': {'login': 'najuzilu'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T03:28:52Z', 'updatedAt': '2020-04-29T03:28:52Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/14#issuecomment-620970806', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T03:33:27Z', 'updatedAt': '2020-04-29T03:34:45Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/14#issuecomment-620971763', 'author': {'login': 'najuzilu'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T03:34:15Z', 'updatedAt': '2020-04-29T03:34:15Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/14#issuecomment-620971939', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T03:36:05Z', 'updatedAt': '2020-04-29T03:36:05Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/14#issuecomment-620972286', 'author': {'login': 'najuzilu'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T03:39:01Z', 'updatedAt': '2020-04-29T03:39:01Z', 'url': 'https://github.com/executablebooks/quantecon-mini-example/issues/14#issuecomment-620972883', 'author': {'login': 'najuzilu'}}}]}",,,executablebooks,quantecon-mini-example,issue
